url,price
https://www.futbin.com/26/player/18797/makelele,363000
https://www.futbin.com/26/player/18798/rijkaard,223000
https://www.futbin.com/26/player/18799/suker,76000
https://www.futbin.com/26/player/18800/barnes,195000
https://www.futbin.com/26/player/18801/zola,393000
https://www.futbin.com/26/player/18841/toure,698000
https://www.futbin.com/26/player/18842/stam,1120000
https://www.futbin.com/26/player/18843/cordoba,269000
https://www.futbin.com/26/player/18844/da-silva-junior,350000
https://www.futbin.com/26/player/18845/brolin,88500
https://www.futbin.com/26/player/18846/mcmanaman,35250
https://www.futbin.com/26/player/18848/georges,89000
https://www.futbin.com/26/player/18849/hamsik,271000
https://www.futbin.com/26/player/18850/marchisio,185000
https://www.futbin.com/26/player/18851/kewell,154000
https://www.futbin.com/26/player/18852/berbatov,21000
https://www.futbin.com/26/player/18853/cesar-costa,48750
https://www.futbin.com/26/player/18854/cole,83000
https://www.futbin.com/26/player/18855/nakata,40000
https://www.futbin.com/26/player/19924/tijjani-reijnders,1040000
https://www.futbin.com/26/player/19925/nicholas-williams-arthuer,940000
https://www.futbin.com/26/player/19979/trent-alexander-arnold,152000
https://www.futbin.com/26/player/19980/kim-little,21750
https://www.futbin.com/26/player/19981/claudia-pina-medina,1599000
https://www.futbin.com/26/player/20006/bruno-guimaraes-moura,22250
https://www.futbin.com/26/player/20035/trinity-rodman,410000
https://www.futbin.com/26/player/20036/scott-mctominay,88000
https://www.futbin.com/26/player/20037/michael-olise,172000
https://www.futbin.com/26/player/20062/klara-buhl,21000
https://www.futbin.com/26/player/20091/alejandro-grimaldo-garcia,37250
https://www.futbin.com/26/player/20092/desire-doue,319000
https://www.futbin.com/26/player/20093/dominik-szoboszlai,103000
https://www.futbin.com/26/player/20094/kenan-yldz,299000
https://www.futbin.com/26/player/20095/lauren-james,290000
https://www.futbin.com/26/player/20217/crouch,30500
https://www.futbin.com/26/player/20224/bryan-mbeumo,97500
https://www.futbin.com/26/player/20291/pernille-harder,18250
https://www.futbin.com/26/player/20342/christian-pulisic,52500
https://www.futbin.com/26/player/20343/antoine-griezmann,139000
https://www.futbin.com/26/player/20358/matuidi,605000
https://www.futbin.com/26/player/20359/ljungberg,26000
https://www.futbin.com/26/player/20376/hakan-calhanoglu,18000
https://www.futbin.com/26/player/20410/giuly,65500
https://www.futbin.com/26/player/20416/eder-gabriel-militao,770000
https://www.futbin.com/26/player/20417/cody-gakpo,324000
https://www.futbin.com/26/player/20418/bradley-barcola,490000
https://www.futbin.com/26/player/20419/anthony-gordon,327000
https://www.futbin.com/26/player/20420/richard-rios,145000
https://www.futbin.com/26/player/20421/rasmus-hojlund,72000
https://www.futbin.com/26/player/20422/aleksandar-pavlovic,310000
https://www.futbin.com/26/player/20433/ian-maatsen,201000
https://www.futbin.com/26/player/20434/lukas-haraslin,16500
https://www.futbin.com/26/player/20493/lionel-messi,97500
https://www.futbin.com/26/player/20533/martin-odegaard,180000
https://www.futbin.com/26/player/20534/dominik-szoboszlai,137000
https://www.futbin.com/26/player/20535/pernille-harder,12000
https://www.futbin.com/26/player/20536/alvaro-borja-morata-martin,12250
https://www.futbin.com/26/player/20537/caroline-weir,12000
https://www.futbin.com/26/player/20538/bernardo-mota-carvalho-e-silva,171000
https://www.futbin.com/26/player/20539/ada-hegerberg,12250
https://www.futbin.com/26/player/20540/naomi-girma,23500
https://www.futbin.com/26/player/20567/michel-salgado,125000
https://www.futbin.com/26/player/20568/daniele-de-rossi,362000
https://www.futbin.com/26/player/20582/tijjani-reijnders,329000
https://www.futbin.com/26/player/238/nuno-alexandre-tavares-mendes,41750
https://www.futbin.com/26/player/240/antonio-rudiger,8400
https://www.futbin.com/26/player/242/michael-olise,6300
https://www.futbin.com/26/player/243/claudia-pina-medina,6400
https://www.futbin.com/26/player/244/trent-alexander-arnold,6500
https://www.futbin.com/26/player/245/ruben-santos-gato-alves-dias,6400
https://www.futbin.com/26/player/246/paulo-dybala,6500
https://www.futbin.com/26/player/247/bruno-guimaraes-moura,6300
https://www.futbin.com/26/player/248/klara-buhl,6400
https://www.futbin.com/26/player/249/willian-pacho,10500
https://www.futbin.com/26/player/250/ona-batlle-pascual,6200
https://www.futbin.com/26/player/251/ibrahima-konate,6400
https://www.futbin.com/26/player/252/hakan-calhanoglu,6200
https://www.futbin.com/26/player/253/lea-schuller,6500
https://www.futbin.com/26/player/254/lionel-messi,6500
https://www.futbin.com/26/player/255/sandro-tonali,6500
https://www.futbin.com/26/player/256/nicholas-williams-arthuer,38500
https://www.futbin.com/26/player/257/melchie-dumornay,6400
https://www.futbin.com/26/player/258/pernille-harder,8400
https://www.futbin.com/26/player/259/tijjani-reijnders,33500
https://www.futbin.com/26/player/1150/temwa-chawinga,6400
https://www.futbin.com/26/player/18802/veron,77000
https://www.futbin.com/26/player/18803/hernandez,77500
https://www.futbin.com/26/player/18804/gattuso,80000
https://www.futbin.com/26/player/18805/larsson,74500
https://www.futbin.com/26/player/18806/cole,205000
https://www.futbin.com/26/player/18807/crespo,75500
https://www.futbin.com/26/player/18808/campbell,249000
https://www.futbin.com/26/player/18809/lima-do-amor,195000
https://www.futbin.com/26/player/18810/zambrotta,264000
https://www.futbin.com/26/player/18811/keane,143000
https://www.futbin.com/26/player/18812/essien,280000
https://www.futbin.com/26/player/18813/cha,294000
https://www.futbin.com/26/player/18856/donovan,26750
https://www.futbin.com/26/player/18857/smolarek,124000
https://www.futbin.com/26/player/18858/keane,122000
https://www.futbin.com/26/player/18860/solskjaer,32000
https://www.futbin.com/26/player/18861/ljungberg,26000
https://www.futbin.com/26/player/18862/rosicky,28000
https://www.futbin.com/26/player/18863/bompastor,48000
https://www.futbin.com/26/player/18864/riise,54500
https://www.futbin.com/26/player/18866/giuly,26000
https://www.futbin.com/26/player/18867/carragher,30000
https://www.futbin.com/26/player/18868/al-jaber,18000
https://www.futbin.com/26/player/18869/park,33500
https://www.futbin.com/26/player/18870/gutierrez-hernandez,45250
https://www.futbin.com/26/player/18871/santos-do-nascimen,538000
https://www.futbin.com/26/player/18872/kanu,14000
https://www.futbin.com/26/player/18873/matuidi,330000
https://www.futbin.com/26/player/18874/capdevila-mendez,80000
https://www.futbin.com/26/player/18875/kuyt,30500
https://www.futbin.com/26/player/18876/govou,141000
https://www.futbin.com/26/player/18877/williams,22250
https://www.futbin.com/26/player/18878/ledley-king,170000
https://www.futbin.com/26/player/18920/inigo-martinez-berridi,23750
https://www.futbin.com/26/player/18921/alejandro-grimaldo-garcia,21500
https://www.futbin.com/26/player/18922/benjamin-pavard,89000
https://www.futbin.com/26/player/18923/lena-oberdorf,29250
https://www.futbin.com/26/player/18924/marcos-llorente-moreno,275000
https://www.futbin.com/26/player/18943/grace-geyoro,6600
https://www.futbin.com/26/player/19896/eder-gabriel-militao,300000
https://www.futbin.com/26/player/19897/ryan-gravenberch,168000
https://www.futbin.com/26/player/19898/christian-pulisic,51000
https://www.futbin.com/26/player/19899/sara-dabritz,21000
https://www.futbin.com/26/player/19926/luis-diaz,212000
https://www.futbin.com/26/player/19927/mikel-oyarzabal-ugarte,31500
https://www.futbin.com/26/player/19928/wendie-renard,25750
https://www.futbin.com/26/player/19950/georgia-stanway,16250
https://www.futbin.com/26/player/19982/karim-adeyemi,302000
https://www.futbin.com/26/player/19983/joao-pedro-goncalves-neves,83500
https://www.futbin.com/26/player/19984/alejandro-balde-martinez,296000
https://www.futbin.com/26/player/19985/willi-orban,15750
https://www.futbin.com/26/player/20007/luis-diaz,70000
https://www.futbin.com/26/player/20038/marc-cucurella-saseta,70000
https://www.futbin.com/26/player/20039/salma-celeste-paralluelo-ayingono,465000
https://www.futbin.com/26/player/20040/cristian-romero,45250
https://www.futbin.com/26/player/20041/hugo-ekitike,138000
https://www.futbin.com/26/player/20042/eberechi-eze,134000
https://www.futbin.com/26/player/20064/pierre-emerick-aubameyang,26000
